distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.376623377,52,27,7.3,3,10,77,6,30.14,1190
0.116883117,52,27,7.3,3,10,80,3,30.18,16816
0.142857143,52,27,7.3,3,10,69,5,30.16,27173
0.402597403,52,27,7.3,3,10,62,10,30.13,15652
0.662337662,52,27,7.3,3,10,72,10,30.13,86
0.922077922,52,27,7.3,2,10,77,7,30.14,0
0.89352518,52,28,12.6,3,10,77,14,30.14,0
0.634532374,52,28,12.6,2,10,71,9,30.14,0
0.375539568,52,28,12.6,4,10,80,3,30.14,467
0.116546763,52,28,12.6,3,10,67,14,30.15,21939
0.142446043,52,28,12.6,3,10,64,17,30.13,16806
0.401438849,52,28,12.6,3,10,64,18,30.1,14635
0.660431655,52,28,12.6,2,10,77,15,30.11,335
0.91942446,52,28,12.6,1,10,80,11,30.11,0
0.889684814,52,28,6.3,1,10,86,6,30.1,0
0.631805158,52,28,6.3,1,10,93,0,30.08,0
0.373925501,52,28,6.3,1,10,93,0,30.11,1364
0.116045845,52,28,6.3,1,10,80,6,30.15,19736
0.141833811,52,28,6.3,1,10,75,3,30.12,30769
0.399713467,52,28,6.3,2,10,67,14,30.07,15836
0.657593123,52,28,6.3,1,10,77,13,30.07,228
0.915472779,52,28,6.3,0,10,80,8,30.07,0
0.971428571,52,26,13.4,3,10,83,6,30.07,0
0.714285714,52,26,13.4,4,10,83,3,30.03,0
0.457142857,52,26,13.4,4,10,77,9,30.03,331
0.2,52,26,13.4,2,10,72,5,30.03,14201
0.057142857,52,26,13.4,1,10,59,17,30.01,31911
0.314285714,52,26,13.4,1,10,64,22,29.97,16173
0.571428571,52,26,13.4,1,10,71,10,29.96,230
0.828571429,52,26,13.4,1,10,61,24,29.98,0
0.967283073,49,29,13.2,1,10,58,18,30.01,0
0.711237553,49,29,13.2,0,10,65,10,30.04,0
0.455192034,49,29,13.2,1,10,53,14,30.07,2292
0.199146515,49,29,13.2,1,10,48,11,30.12,25550
0.056899004,49,29,13.2,1,10,45,15,30.12,32890
0.312944523,49,29,13.2,1,10,50,18,30.11,17309
0.568990043,49,29,13.2,0,10,63,16,30.13,244
0.825035562,49,29,13.2,0,10,68,8,30.16,0
0.964539007,48,27,6.3,0,10,65,5,30.17,0
0.709219858,48,27,6.3,0,10,79,3,30.16,0
0.453900709,48,27,6.3,0,10,77,6,30.18,2552
0.19858156,48,27,6.3,1,10,71,3,30.2,24464
0.056737589,48,27,6.3,1,10,45,3,30.14,32187
0.312056738,48,27,6.3,1,10,53,17,30.08,16680
0.567375887,48,27,6.3,1,10,61,17,30.07,160
0.822695035,48,27,6.3,3,10,71,6,30.09,0
0.961810467,50,28,5.9,3,10,73,0,30.07,0
0.707213579,50,28,5.9,1,10,73,3,30.04,0
0.45261669,50,28,5.9,1,10,79,0,30.05,2089
0.198019802,50,28,5.9,1,10,74,5,30.07,24003
0.056577086,50,28,5.9,1,10,41,0,30.03,31376
0.311173975,50,28,5.9,2,10,57,14,30,16173
0.565770863,50,28,5.9,0,10,69,16,30.02,247
0.820367751,50,28,5.9,0,10,77,7,30.06,0
0.957686883,51,28,9.5,1,10,86,6,30.07,0
0.703808181,51,28,9.5,1,10,86,0,30.07,0
0.449929478,51,28,9.5,1,10,89,5,30.1,1452
0.196050776,51,28,9.5,1,10,77,5,30.13,22968
0.057827927,51,28,9.5,1,10,62,14,30.1,31733
0.311706629,51,28,9.5,1,10,72,20,30.1,16613
0.565585331,51,28,9.5,1,10,83,17,30.1,264
0.819464034,51,28,9.5,1,10,86,13,30.15,0
0.953651685,52,27,11.5,1,10,89,10,30.15,0
0.700842697,52,27,11.5,4,10,89,7,30.15,0
0.448033708,52,27,11.5,4,10,83,0,30.16,738
0.195224719,52,27,11.5,2,10,77,5,30.18,22241
0.05758427,52,27,11.5,1,10,72,14,30.12,31880
0.310393258,52,27,11.5,1,10,72,24,30.09,16760
0.563202247,52,27,11.5,2,10,83,14,30.07,277
0.816011236,52,27,11.5,4,10,77,13,30.1,0
0.950980392,51,27,12.9,4,10,77,15,30.08,0
0.698879552,51,27,12.9,4,10,71,11,30.06,0
0.446778711,51,27,12.9,4,10,66,9,30.05,1260
0.194677871,51,27,12.9,4,10,66,17,30.08,13083
0.057422969,51,27,12.9,4,10,64,17,30.05,16045
0.30952381,51,27,12.9,4,10,64,16,30.03,10900
0.56162465,51,27,12.9,4,10,74,13,30.04,229
0.81372549,51,27,12.9,3,10,77,10,30.05,0
0.947001395,55,18,8.2,4,10,77,8,30.05,0
0.69595537,55,18,8.2,4,6,93,5,30.04,0
0.444909344,55,18,8.2,4,4,96,7,30.08,234
0.193863319,55,18,8.2,4,10,90,6,30.12,4700
0.057182706,55,18,8.2,4,10,78,10,30.12,8957
0.308228731,55,18,8.2,4,10,75,13,30.11,4361
0.559274756,55,18,8.2,3,10,80,8,30.13,12
0.810320781,55,18,8.2,3,10,83,7,30.17,0
0.942976356,59,20,8.6,4,10,90,13,30.17,0
0.692628651,59,20,8.6,4,6,96,9,30.18,0
0.442280946,59,20,8.6,4,10,96,7,30.22,324
0.191933241,59,20,8.6,4,9,87,11,30.26,6543
0.058414465,59,20,8.6,3,10,72,10,30.26,15051
0.30876217,59,20,8.6,3,10,70,16,30.25,12293
0.559109875,59,20,8.6,3,10,87,8,30.26,30
0.80945758,59,20,8.6,4,5,93,6,30.29,0
0.939058172,58,28,9,2,10,93,6,30.28,0
0.689750693,58,28,9,4,10,96,5,30.28,0
0.440443213,58,28,9,4,10,90,0,30.3,388
0.191135734,58,28,9,3,10,75,6,30.31,15785
0.058171745,58,28,9,3,10,72,5,30.28,27142
0.307479224,58,28,9,2,10,78,15,30.24,15649
0.556786704,58,28,9,3,10,86,22,30.24,290
0.806094183,58,28,9,2,10,90,14,30.24,0
0.936464088,58,29,8,2,10,93,10,30.23,0
0.687845304,58,29,8,2,10,93,6,30.22,0
0.439226519,58,29,8,4,8,90,0,30.22,3180
0.190607735,58,29,8,3,7,83,0,30.22,23463
0.05801105,58,29,8,3,8,75,5,30.16,27536
0.306629834,58,29,8,3,10,61,17,30.1,13687
0.555248619,58,29,8,3,10,72,17,30.07,384
0.803867403,58,29,8,2,10,77,8,30.05,0
0.931224209,59,28,12.4,3,10,80,3,30.04,0
0.683631362,59,28,12.4,3,10,86,8,30.02,0
0.436038514,59,28,12.4,1,9,86,13,30.03,3324
0.188445667,59,28,12.4,2,10,78,3,30.03,24644
0.05914718,59,28,12.4,2,10,67,20,29.99,31762
0.306740028,59,28,12.4,2,10,70,24,29.97,16724
0.554332875,59,28,12.4,1,10,77,17,29.95,330
0.801925722,59,28,12.4,2,10,86,16,29.96,0
0.92866941,54,27,15.6,1,10,90,14,29.95,0
0.68175583,54,27,15.6,4,10,93,18,29.95,0
0.43484225,54,27,15.6,4,8,96,14,29.96,549
0.187928669,54,27,15.6,3,9,83,10,29.97,21293
0.058984911,54,27,15.6,1,10,75,20,29.94,32324
0.305898491,54,27,15.6,3,9,83,24,29.91,16800
0.552812071,54,27,15.6,2,10,83,14,29.9,423
0.799725652,54,27,15.6,2,10,86,11,29.91,0
0.924863388,52,22,10.9,4,10,83,14,29.93,0
0.678961749,52,22,10.9,4,10,86,16,29.92,0
0.433060109,52,22,10.9,3,10,77,7,29.95,892
0.18715847,52,22,10.9,3,10,69,10,29.97,5981
0.058743169,52,22,10.9,4,10,77,13,29.97,8283
0.304644809,52,22,10.9,4,10,78,17,29.95,6459
0.550546448,52,22,10.9,4,10,80,10,29.93,189
0.796448087,52,22,10.9,3,10,74,0,29.94,0
0.920980926,49,29,22.1,4,10,86,10,29.95,0
0.675749319,49,29,22.1,4,10,77,20,30,0
0.430517711,49,29,22.1,3,10,66,26,30.08,1569
0.185286104,49,29,22.1,2,10,59,29,30.18,20733
0.059945504,49,29,22.1,2,10,54,26,30.21,20678
0.305177112,49,29,22.1,1,10,55,26,30.22,16864
0.550408719,49,29,22.1,1,10,61,26,30.26,390
0.795640327,49,29,22.1,1,10,63,16,30.31,0
0.917232022,49,29,13.5,0,10,65,5,30.34,0
0.672998643,49,29,13.5,0,10,70,5,30.33,0
0.428765265,49,29,13.5,1,10,63,7,30.36,3732
0.184531886,49,29,13.5,0,10,43,18,30.38,27378
0.059701493,49,29,13.5,0,10,43,16,30.35,33387
0.303934871,49,29,13.5,1,10,57,28,30.3,17470
0.54816825,49,29,13.5,1,10,64,16,30.26,426
0.792401628,49,29,13.5,0,10,74,14,30.28,0
0.914749662,52,27,10.7,1,10,77,8,30.27,0
0.671177267,52,27,10.7,0,10,83,0,30.25,0
0.427604871,52,27,10.7,1,10,80,3,30.27,3507
0.184032476,52,27,10.7,0,10,67,6,30.29,25440
0.059539919,52,27,10.7,1,10,60,17,30.23,32254
0.303112314,52,27,10.7,1,10,67,21,30.19,17103
0.546684709,52,27,10.7,2,10,80,22,30.17,445
0.790257104,52,27,10.7,2,10,86,11,30.18,0
0.911051213,55,27,16.1,2,10,90,7,30.17,0
0.668463612,55,27,16.1,1,10,89,3,30.15,0
0.425876011,55,27,16.1,1,10,86,5,30.16,3621
0.18328841,55,27,16.1,2,10,67,11,30.17,24151
0.059299191,55,27,16.1,2,10,60,20,30.13,27094
0.301886792,55,27,16.1,3,10,62,24,30.1,14349
0.544474394,55,27,16.1,2,10,83,31,30.07,350
0.787061995,55,27,16.1,2,10,86,25,30.1,0
0.908479139,57,27,15.7,3,10,90,17,30.08,0
0.666218035,57,27,15.7,2,10,90,10,30.05,0
0.423956931,57,27,15.7,1,10,86,11,30.05,4074
0.181695828,57,27,15.7,1,10,72,7,30.05,26663
0.060565276,57,27,15.7,1,10,60,17,30.02,31714
0.30282638,57,27,15.7,2,10,70,24,29.98,16656
0.545087483,57,27,15.7,2,10,77,22,29.97,573
0.787348587,57,27,15.7,0,9,83,20,29.99,0
0.904825737,62,28,9.9,0,9,86,11,29.98,0
0.663538874,62,28,9.9,0,10,83,13,29.98,0
0.422252011,62,28,9.9,1,10,83,6,30.01,4440
0.180965147,62,28,9.9,1,10,65,0,30.03,25704
0.060321716,62,28,9.9,1,10,41,14,30.01,31885
0.301608579,62,28,9.9,1,10,52,18,29.98,17252
0.542895442,62,28,9.9,1,10,72,13,29.99,404
0.784182306,62,28,9.9,0,10,80,9,30,0
0.902406417,59,28,12.1,0,10,80,3,29.99,0
0.661764706,59,28,12.1,0,10,83,3,29.97,0
0.421122995,59,28,12.1,0,9,83,5,30,4023
0.180481283,59,28,12.1,0,9,78,6,30,25824
0.060160428,59,28,12.1,1,10,55,11,29.94,32377
0.300802139,59,28,12.1,3,10,67,20,29.91,17421
0.54144385,59,28,12.1,2,10,72,21,29.89,514
0.782085561,59,28,12.1,2,10,83,20,29.94,0
0.89747004,54,28,19.6,1,10,86,21,29.92,0
0.657789614,54,28,19.6,4,10,93,23,29.9,0
0.418109188,54,28,19.6,1,10,77,18,29.94,4374
0.178428762,54,28,19.6,1,10,53,9,29.97,27279
0.061251664,54,28,19.6,1,10,46,22,29.97,33390
0.300932091,54,28,19.6,0,10,51,26,29.94,18105
0.540612517,54,28,19.6,0,10,69,23,29.95,516
0.780292943,54,28,19.6,0,10,42,13,30.01,0
0.895086321,57,32,15.4,0,10,42,28,30.01,0
0.656042497,57,32,15.4,0,10,42,24,30.03,0
0.416998672,57,32,15.4,1,10,40,16,30.08,4463
0.177954847,57,32,15.4,1,10,36,13,30.11,27647
0.061088977,57,32,15.4,0,10,24,3,30.08,33045
0.300132802,57,32,15.4,1,10,51,23,30.05,17848
0.539176627,57,32,15.4,1,10,64,18,30.06,519
0.778220452,57,32,15.4,0,10,71,9,30.1,0
0.891534392,57,27,12.6,0,10,77,6,30.11,0
0.653439153,57,27,12.6,0,10,74,5,30.09,0
0.415343915,57,27,12.6,1,9,86,3,30.11,4386
0.177248677,57,27,12.6,1,9,72,3,30.12,25419
0.060846561,57,27,12.6,3,10,45,16,30.07,31423
0.298941799,57,27,12.6,2,10,52,25,30.02,17640
0.537037037,57,27,12.6,2,10,62,31,29.97,716
0.775132275,57,27,12.6,2,10,83,26,30,0
0.887862797,56,27,19.3,2,10,77,26,29.98,0
0.650395778,56,27,19.3,0,10,77,16,29.99,0
0.41292876,56,27,19.3,2,10,77,14,30.01,4488
0.175461741,56,27,19.3,1,10,54,10,30.02,26755
0.062005277,56,27,19.3,0,10,52,25,30,32471
0.299472296,56,27,19.3,0,10,60,26,29.95,17465
0.536939314,56,27,19.3,2,10,80,25,29.93,523
0.774406332,56,27,19.3,2,10,86,20,29.97,0
0.884362681,54,27,25.1,4,10,93,28,29.97,0
0.6478318,54,27,25.1,3,10,86,8,29.94,0
0.41130092,54,27,25.1,2,10,89,17,29.96,4764
0.174770039,54,27,25.1,1,10,75,24,29.98,27354
0.061760841,54,27,25.1,3,10,75,32,29.96,33463
0.298291721,54,27,25.1,2,10,64,38,29.89,18575
0.534822602,54,27,25.1,2,10,74,25,29.91,568
0.771353482,54,27,25.1,2,10,80,28,29.94,0
0.882044561,51,28,18,1,10,83,22,29.94,0
0.646133683,51,28,18,2,10,77,17,29.94,0
0.410222805,51,28,18,1,10,71,13,30,4944
0.174311927,51,28,18,0,10,55,20,30,28147
0.061598952,51,28,18,0,10,51,26,29.98,34212
0.29750983,51,28,18,1,10,51,28,29.94,18643
0.533420708,51,28,18,0,10,69,18,29.95,561
0.769331586,51,28,18,0,10,71,14,30,0
0.878590078,53,28,6,0,10,80,6,30,0
0.643603133,53,28,6,0,10,83,6,30.02,0
0.408616188,53,28,6,0,10,77,0,30.04,5397
0.173629243,53,28,6,0,10,37,3,30.07,27967
0.061357702,53,28,6,1,10,38,0,30.06,33706
0.296344648,53,28,6,2,10,32,17,30.02,18351
0.531331593,53,28,6,1,10,50,16,30.02,604
0.766318538,53,28,6,0,10,50,0,30.05,0
0.875,59,23,3.5,0,10,46,0,30.06,0
0.640625,59,23,3.5,0,10,61,0,30.07,0
0.40625,59,23,3.5,1,10,71,0,30.09,5001
0.171875,59,23,3.5,0,10,58,5,30.1,26917
0.0625,59,23,3.5,0,10,37,5,30.06,32087
0.296875,59,23,3.5,0,10,17,9,30.02,17213
0.53125,59,23,3.5,0,10,17,6,30.02,570
0.765625,59,23,3.5,0,10,39,0,30.04,0
0.871595331,62,29,6.4,0,10,49,0,30.04,0
0.638132296,62,29,6.4,0,10,50,6,30.02,0
0.404669261,62,29,6.4,0,10,59,3,30.03,5180
0.171206226,62,29,6.4,1,10,33,7,30.01,26895
0.062256809,62,29,6.4,3,10,31,3,29.97,29516
0.295719844,62,29,6.4,3,10,36,13,29.94,13463
0.529182879,62,29,6.4,2,10,50,9,29.92,1163
0.762645914,62,29,6.4,1,10,64,10,29.93,0
0.870466321,56,18,9.9,3,10,77,3,29.92,0
0.637305699,56,18,9.9,3,10,64,10,29.88,0
0.404145078,56,18,9.9,3,10,77,6,29.9,680
0.170984456,56,18,9.9,4,9,86,10,29.94,3238
0.062176166,56,18,9.9,4,10,93,3,29.92,11377
0.295336788,56,18,9.9,3,10,60,20,29.92,11529
0.528497409,56,18,9.9,3,10,93,13,29.92,48
0.761658031,56,18,9.9,4,10,80,9,29.95,0
0.865806452,56,21,9.6,4,10,86,10,29.98,0
0.633548387,56,21,9.6,3,10,86,10,29.98,0
0.401290323,56,21,9.6,3,10,83,3,30.02,436
0.169032258,56,21,9.6,3,10,72,11,30.08,8803
0.063225806,56,21,9.6,4,10,67,15,30.09,6347
0.295483871,56,21,9.6,3,10,65,16,30.06,1494
0.527741935,56,21,9.6,2,10,75,15,30.05,644
0.76,56,21,9.6,2,10,75,7,30.07,0
0.863577864,53,20,8.8,4,10,77,8,30.05,0
0.631917632,53,20,8.8,4,10,77,5,30.03,0
0.4002574,53,20,8.8,4,10,74,8,30.02,30
0.168597169,53,20,8.8,4,10,77,7,30.01,7047
0.063063063,53,20,8.8,4,10,64,17,29.97,7156
0.294723295,53,20,8.8,4,10,77,11,29.92,2704
0.526383526,53,20,8.8,4,10,77,9,29.89,229
0.758043758,53,20,8.8,4,10,80,8,29.88,0
0.86025641,54,27,15.8,4,10,83,6,29.86,0
0.629487179,54,27,15.8,4,10,86,8,29.83,0
0.398717949,54,27,15.8,4,10,83,13,29.85,1920
0.167948718,54,27,15.8,3,10,67,10,29.89,14825
0.062820513,54,27,15.8,1,10,58,8,29.88,27081
0.293589744,54,27,15.8,2,10,64,29,29.88,15012
0.524358974,54,27,15.8,2,10,71,25,29.89,690
0.755128205,54,27,15.8,2,10,80,16,29.93,0
0.858056266,54,27,18,1,10,83,16,29.95,0
0.627877238,54,27,18,1,10,80,14,29.97,0
0.39769821,54,27,18,2,10,74,8,30.04,6243
0.167519182,54,27,18,2,10,64,18,30.12,28693
0.062659847,54,27,18,2,10,56,17,30.14,33510
0.292838875,54,27,18,3,10,67,23,30.15,18950
0.523017903,54,27,18,3,10,83,16,30.16,738
0.753196931,54,27,18,4,10,90,22,30.21,0
0.853503185,56,27,17.5,4,10,96,17,30.24,0
0.624203822,56,27,17.5,4,10,90,20,30.23,0
0.394904459,56,27,17.5,2,10,86,9,30.26,5715
0.165605096,56,27,17.5,1,10,65,9,30.27,28438
0.063694268,56,27,17.5,2,10,65,18,30.26,33567
0.292993631,56,27,17.5,2,10,70,22,30.22,18995
0.522292994,56,27,17.5,2,10,80,25,30.2,668
0.751592357,56,27,17.5,2,10,83,17,30.21,0
0.85133418,55,27,19.6,2,10,90,13,30.17,0
0.622617535,55,27,19.6,3,10,90,20,30.13,0
0.393900889,55,27,19.6,4,10,93,15,30.13,4859
0.165184244,55,27,19.6,3,10,75,16,30.11,25254
0.063532402,55,27,19.6,3,10,60,21,30.07,29857
0.292249047,55,27,19.6,3,10,53,31,30,17948
0.520965693,55,27,19.6,3,10,69,28,29.96,516
0.749682338,55,27,19.6,2,10,71,17,29.97,0
0.849176172,50,29,26.6,3,10,71,21,29.96,0
0.62103929,50,29,26.6,2,10,61,16,29.96,0
0.392902408,50,29,26.6,1,10,58,16,29.97,6318
0.164765526,50,29,26.6,1,10,47,28,29.95,30856
0.063371356,50,29,26.6,1,10,49,40,29.94,36580
0.291508238,50,29,26.6,2,10,61,39,29.91,7428
0.51964512,50,29,26.6,2,10,68,32,29.92,41
0.747782003,50,29,26.6,0,10,63,16,29.97,0
0.845959596,49,28,20.5,1,10,66,11,30,0
0.618686869,49,28,20.5,0,10,68,5,30.02,0
0.391414141,49,28,20.5,0,10,61,17,30.07,6685
0.164141414,49,28,20.5,1,10,49,21,30.11,30072
0.063131313,49,28,20.5,1,10,51,25,30.1,35251
0.29040404,49,28,20.5,1,10,57,30,30.11,19527
0.517676768,49,28,20.5,1,10,71,28,30.13,793
0.744949495,49,28,20.5,1,10,80,17,30.19,0
0.84256927,52,27,17.2,1,10,83,15,30.22,0
0.615869018,52,27,17.2,2,10,83,17,30.23,0
0.389168766,52,27,17.2,3,10,80,15,30.27,6704
0.162468514,52,27,17.2,1,10,59,3,30.28,28992
0.064231738,52,27,17.2,1,10,57,21,30.27,34751
0.29093199,52,27,17.2,3,10,62,24,30.25,18441
0.517632242,52,27,17.2,2,10,74,29,30.22,731
0.744332494,52,27,17.2,1,10,77,22,30.25,0
0.839397742,57,28,12.1,1,10,80,11,30.24,0
0.613550816,57,28,12.1,1,10,86,0,30.23,0
0.38770389,57,28,12.1,1,10,83,0,30.26,6529
0.161856964,57,28,12.1,3,10,67,6,30.26,27655
0.063989962,57,28,12.1,3,10,42,14,30.21,32802
0.289836888,57,28,12.1,2,10,63,26,30.17,18587
0.515683814,57,28,12.1,2,10,83,13,30.14,751
0.74153074,57,28,12.1,4,10,93,20,30.16,0
0.838345865,59,30,8.3,2,10,96,9,30.13,0
0.612781955,59,30,8.3,1,10,93,3,30.11,0
0.387218045,59,30,8.3,4,1.75,96,6,30.15,6153
0.161654135,59,30,8.3,1,7,83,5,30.14,28194
0.063909774,59,30,8.3,1,10,49,14,30.09,33175
0.289473684,59,30,8.3,1,10,53,11,30.06,18918
0.515037594,59,30,8.3,1,10,75,10,30.05,793
0.740601504,59,30,8.3,0,10,80,7,30.07,0
0.83625,69,30,3.9,0,10,75,0,30.07,0
0.61125,69,30,3.9,0,10,74,0,30.06,0
0.38625,69,30,3.9,0,10,78,0,30.09,6617
0.16125,69,30,3.9,0,10,75,3,30.11,27440
0.06375,69,30,3.9,0,10,48,0,30.07,31610
0.28875,69,30,3.9,0,10,43,5,30.02,17762
0.51375,69,30,3.9,1,10,40,15,30.01,769
0.73875,69,30,3.9,0,10,51,5,30.04,0
0.833125778,75,31,5.5,0,10,61,3,30.04,0
0.608966376,75,31,5.5,0,10,87,0,30.02,0
0.384806974,75,31,5.5,1,10,78,3,30.06,6642
0.160647572,75,31,5.5,1,9,73,7,30.05,27058
0.063511831,75,31,5.5,1,10,60,6,30,31440
0.287671233,75,31,5.5,2,10,18,11,29.94,17838
0.511830635,75,31,5.5,2,10,32,15,29.95,822
0.735990037,75,31,5.5,0,10,44,0,29.98,0
0.829813665,74,29,6.7,1,10,70,0,29.95,0
0.60621118,74,29,6.7,2,10,68,3,29.93,0
0.382608696,74,29,6.7,3,10,70,0,29.95,6918
0.159006211,74,29,6.7,3,10,70,5,29.94,26270
0.064596273,74,29,6.7,3,10,52,3,29.9,24932
0.288198758,74,29,6.7,3,10,27,23,29.86,16620
0.511801242,74,29,6.7,3,10,30,16,29.84,1408
0.735403727,74,29,6.7,1,10,35,8,29.87,0
0.827757125,61,29,13.4,0,10,60,0,29.85,0
0.604708798,61,29,13.4,0,10,72,7,29.83,0
0.381660471,61,29,13.4,1,10,67,6,29.86,6772
0.158612144,61,29,13.4,1,10,61,16,29.9,28158
0.064436183,61,29,13.4,1,10,63,20,29.88,33296
0.287484511,61,29,13.4,2,10,68,18,29.83,18819
0.510532838,61,29,13.4,2,10,80,22,29.85,920
0.733581165,61,29,13.4,2,10,83,9,29.9,0
0.824691358,57,26,10.4,3,10,80,10,29.9,0
0.602469136,57,26,10.4,2,10,80,9,29.9,0
0.380246914,57,26,10.4,3,10,77,7,29.94,867
0.158024691,57,26,10.4,3,10,70,5,29.96,1052
0.064197531,57,26,10.4,3,10,54,17,29.95,0
0.286419753,57,26,10.4,3,10,51,20,29.94,0
0.508641975,57,26,10.4,2,10,71,13,29.94,0
0.730864198,57,26,10.4,3,10,69,8,29.96,0
0.822660099,53,27,24.4,4,10,77,11,29.96,0
0.600985222,53,27,24.4,4,10,74,21,29.97,0
0.379310345,53,27,24.4,4,10,71,26,30.01,1336
0.157635468,53,27,24.4,2,10,59,31,30.05,29986
0.064039409,53,27,24.4,1,10,55,32,30.07,35778
0.285714286,53,27,24.4,2,10,57,29,30.05,20064
0.507389163,53,27,24.4,2,10,69,31,30.04,944
0.729064039,53,27,24.4,2,10,77,17,30.07,0
0.820638821,52,26,18,1,10,83,14,30.08,0
0.5995086,52,26,18,2,10,83,5,30.1,0
0.378378378,52,26,18,3,10,77,16,30.14,6356
0.157248157,52,26,18,2,10,64,20,30.17,29565
0.063882064,52,26,18,1,10,57,23,30.16,34976
0.285012285,52,26,18,1,10,64,28,30.15,19557
0.506142506,52,26,18,2,10,74,20,30.13,984
0.727272727,52,26,18,2,10,77,31,30.13,0
0.817401961,55,26,14.8,3,10,80,20,30.11,0
0.596813725,55,26,14.8,3,10,77,14,30.1,0
0.37622549,55,26,14.8,2,10,77,16,30.09,6880
0.155637255,55,26,14.8,1,10,62,3,30.07,28930
0.06495098,55,26,14.8,1,10,52,14,30.04,34173
0.285539216,55,26,14.8,1,10,62,22,30.02,19225
0.506127451,55,26,14.8,1,10,74,21,29.99,948
0.726715686,55,26,14.8,3,10,77,14,30.02,0
0.814407814,52,26,16.8,4,10,77,11,30.02,0
0.594627595,52,26,16.8,4,10,74,10,29.99,0
0.374847375,52,26,16.8,3,10,74,11,30,4611
0.155067155,52,26,16.8,3,10,64,21,29.99,20425
0.064713065,52,26,16.8,3,10,66,23,30.02,35553
0.284493284,52,26,16.8,2,10,57,24,30.01,20055
0.504273504,52,26,16.8,2,10,69,11,30.03,1308
0.724053724,52,26,16.8,3,10,74,16,30.06,0
0.812423873,53,27,14.5,2,10,74,18,30.05,0
0.59317905,53,27,14.5,2,10,74,16,30.09,0
0.373934227,53,27,14.5,1,10,71,14,30.11,7452
0.154689403,53,27,14.5,3,10,57,17,30.14,28333
0.06455542,53,27,14.5,1,10,44,18,30.13,36400
0.283800244,53,27,14.5,1,10,49,23,30.13,18707
0.503045067,53,27,14.5,1,10,66,13,30.14,1047
0.72228989,53,27,14.5,2,10,74,11,30.17,0
0.810449575,54,27,15.2,2,10,83,9,30.17,0
0.591737546,54,27,15.2,2,10,83,17,30.17,0
0.373025516,54,27,15.2,1,10,74,16,30.18,7393
0.154313487,54,27,15.2,1,10,55,17,30.2,28785
0.064398542,54,27,15.2,3,10,46,21,30.18,34289
0.283110571,54,27,15.2,2,10,48,16,30.17,20125
0.5018226,54,27,15.2,2,10,66,14,30.16,1111
0.720534629,54,27,15.2,1,10,77,10,30.17,0
0.808484848,55,27,12,1,10,77,7,30.18,0
0.59030303,55,27,12,1,10,77,10,30.15,0
0.372121212,55,27,12,3,10,74,15,30.18,4162
0.153939394,55,27,12,3,10,55,13,30.19,27741
0.064242424,55,27,12,3,10,44,15,30.15,29768
0.282424242,55,27,12,4,10,50,14,30.07,13827
0.500606061,55,27,12,4,10,64,20,30.1,1109
0.718787879,55,27,12,4,10,53,5,30.09,0
0.807506053,56,17,8.5,4,10,66,8,30.1,0
0.589588378,56,17,8.5,3,10,61,6,30.06,0
0.371670702,56,17,8.5,3,10,59,6,30,3799
0.153753027,56,17,8.5,3,10,60,0,29.98,12336
0.064164649,56,17,8.5,4,10,72,0,29.96,8841
0.282082324,56,17,8.5,4,7,93,13,29.91,1531
0.5,56,17,8.5,4,3,90,14,29.92,0
0.717917676,56,17,8.5,4,10,90,17,29.98,0
0.805555556,60,18,11,3,10,87,10,29.97,0
0.588164251,60,18,11,3,10,90,9,29.99,0
0.370772947,60,18,11,4,10,81,5,30.04,2126
0.153381643,60,18,11,4,10,87,8,30.07,5369
0.064009662,60,18,11,4,10,81,20,30.08,11213
0.281400966,60,18,11,4,10,75,18,30.08,6111
0.498792271,60,18,11,4,10,84,13,30.07,111
0.716183575,60,18,11,3,10,84,10,30.09,0
0.802647413,59,23,9.8,4,10,93,10,30.13,0
0.586040915,59,23,9.8,4,10,87,11,30.09,0
0.369434416,59,23,9.8,4,4,93,13,30.1,843
0.152827918,59,23,9.8,4,10,81,15,30.13,5395
0.06377858,59,23,9.8,4,10,75,13,30.14,10351
0.280385078,59,23,9.8,4,10,75,9,30.1,11610
0.496991576,59,23,9.8,3,10,87,6,30.08,1086
0.713598075,59,23,9.8,2,10,96,8,30.11,0
0.799519808,61,20,8.1,3,10,93,7,30.08,0
0.583433373,61,20,8.1,3,10,96,5,30.08,0
0.367346939,61,20,8.1,4,10,90,0,30.08,2094
0.151260504,61,20,8.1,4,8,84,6,30.06,16610
0.06482593,61,20,8.1,4,10,66,13,30.04,16895
0.280912365,61,20,8.1,3,10,73,16,30.03,3131
0.4969988,61,20,8.1,3,9,90,11,30.01,404
0.713085234,61,20,8.1,4,10,93,9,30.01,0
0.79760479,64,23,7.3,4,8,90,8,30.01,0
0.582035928,64,23,7.3,4,7,90,3,30.03,0
0.366467066,64,23,7.3,4,9,90,7,30.06,983
0.150898204,64,23,7.3,4,10,87,0,30.09,10119
0.064670659,64,23,7.3,3,10,68,11,30.08,20567
0.280239521,64,23,7.3,3,10,64,10,30.06,9848
0.495808383,64,23,7.3,3,10,75,6,30.07,2021
0.711377246,64,23,7.3,4,10,90,11,30.12,0
0.795698925,64,28,10.1,3,10,90,10,30.11,0
